NomeEmpreendimento;TituloGrupo;NomeGrupo;TituloUnidade;NomeUnidade;Situacao;DimensaoFrente;DimensaoFundos;DimensaoEsquerda;DimensaoDireita;DimensaoOutros;Descricao;Observacoes;AreaTotal;ValorMetroQuadrado;ConfrontacaoFrente;ConfrontacaoFundos;ConfrontacaoEsquerda;ConfrontacaoDireita;NumeroMatricula;DataMatricula;ValorUnidade
Jardim das Acácias II;Quadra;014;Lote;011;Bloqueada;8,00;8,00;20,00;20,00;0,00; Vandeir;Vandeir;160;345,6;RUA VINICIUS DA SILVA;Lote 44;Lote 12;Lote 10;29297;30/03/2022;55295,98
Jardim das Acácias II;Quadra;014;Lote;012;Bloqueada;8,00;8,00;20,00;20,00;0,00; Vandeir;Vandeir;160;345,6;RUA VINICIUS DA SILVA;Lote 43;Lote 13;Lote 11;29298;30/03/2022;55295,98
Jardim das Acácias II;Quadra;014;Lote;013;Bloqueada;8,00;8,00;20,00;20,00;0,00; Maurilio;Maurilio;160;377,05;RUA VINICIUS DA SILVA;Lote 42;Lote 14;Lote 12;29299;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;014;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 41;Lote 15;Lote 13;29300;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;015;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 40;Lote 16;Lote 14;29301;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;016;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 39;Lote 17;Lote 15;29302;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;017;Bloqueada;8,00;8,00;20,00;20,00;0,00; Thiago;Thiago;160;345,6;RUA VINICIUS DA SILVA;Lote 38;Lote 18;Lote 16;29303;30/03/2022;55295,98
Jardim das Acácias II;Quadra;014;Lote;018;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 37;Lote 19;Lote 17;29304;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;019;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 36;Lote 20;Lote 18;29305;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;020;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 35;Lote 21;Lote 19;29306;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;021;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 34;Lote 22;Lote 20;29307;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;022;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 33;Lote 23;Lote 21;29308;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;023;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 32;Lote 24;Lote 22;29309;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;024;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINICIUS DA SILVA;Lote 31;Lote 25;Lote 23;29310;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;025;Disponível;9,00;9,00;20,00;20,00;0,00; ;;180;377,05;RUA VINICIUS DA SILVA;Lote 30;Lote 26;Lote 24;29311;30/03/2022;67868,18
Jardim das Acácias II;Quadra;014;Lote;026;Vendida;9,00;9,00;20,00;20,00;0,00; ;;180;236,03;RUA VINICIUS DA SILVA;Lote 29;Lote 27;Lote 25;29312;30/03/2022;42485,4
Jardim das Acácias II;Quadra;014;Lote;027;Vendida;17,00;20,00;17,00;20,00;0,00;ESQUINA ;;242,91;265;RUA VINICIUS DA SILVA;Lote 28;RUA DR. PAULO BATISTA DE OLIVEIRA;Lote 26;29313;30/03/2022;64371,15
Jardim das Acácias II;Quadra;014;Lote;028;Vendida;17,00;20,00;20,00;17,00;0,00;ESQUINA ;;242,91;313;RUA DIMAS NEVES MARTINS;Lote 27;Lote 29;RUA DR. PAULO BATISTA DE OLIVEIRA;29314;30/03/2022;76030,83
Jardim das Acácias II;Quadra;014;Lote;029;Vendida;9,00;9,00;20,00;20,00;0,00; ;;180;313;RUA DIMAS NEVES MARTINS;Lote 26;Lote 30;Lote 28;29315;30/03/2022;56340
Jardim das Acácias II;Quadra;014;Lote;030;Vendida;9,00;9,00;20,00;20,00;0,00; ;;180;313;RUA DIMAS NEVES MARTINS;Lote 25;Lote 31;Lote 29;29316;30/03/2022;56340
Jardim das Acácias II;Quadra;014;Lote;031;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 24;Lote 32;Lote 30;29317;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;032;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;236,03;RUA DIMAS NEVES MARTINS;Lote 23;Lote 33;Lote 31;29318;30/03/2022;37764,8
Jardim das Acácias II;Quadra;014;Lote;033;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;236,03;RUA DIMAS NEVES MARTINS;Lote 22;Lote 34;Lote 32;29319;30/03/2022;37764,8
Jardim das Acácias II;Quadra;014;Lote;034;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;260,22;RUA DIMAS NEVES MARTINS;Lote 21;Lote 35;Lote 33;29320;30/03/2022;41635,69
Jardim das Acácias II;Quadra;014;Lote;035;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;247,83;RUA DIMAS NEVES MARTINS;Lote 20;Lote 36;Lote 34;29321;30/03/2022;39653,04
Jardim das Acácias II;Quadra;014;Lote;036;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 19;Lote 37;Lote 35;29322;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;037;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 18;Lote 38;Lote 36;29323;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;038;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 17;Lote 39;Lote 37;29324;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;039;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 16;Lote 40;Lote 38;29325;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;040;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;260,22;RUA DIMAS NEVES MARTINS;Lote 15;Lote 41;Lote 39;29326;30/03/2022;41635,69
Jardim das Acácias II;Quadra;014;Lote;041;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;247,83;RUA DIMAS NEVES MARTINS;Lote 14;Lote 42;Lote 40;29327;30/03/2022;39653,04
Jardim das Acácias II;Quadra;014;Lote;042;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 13;Lote 43;Lote 41;29328;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;043;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 12;Lote 44;Lote 42;29329;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;044;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 11;Lote 45;Lote 43;29330;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;045;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 10;Lote 46;Lote 44;29331;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;046;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 09;Lote 47;Lote 45;29332;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;047;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 08;Lote 48;Lote 46;29333;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;048;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 07;Lote 49;Lote 47;29334;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;049;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 06;Lote 50;Lote 48;29335;30/03/2022;60327,27
Jardim das Acácias II;Quadra;014;Lote;050;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA DIMAS NEVES MARTINS;Lote 05;Lote 02 e Lote 01;Lote 49;29336;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;001;Vendida;10,00;10,00;20,82;20,82;0,00;COMERCIAL ;;208,2;307,6;AVENIDA JOÃO COSTA MOURA;Lote 03;MUNICÍPIO DE TUPACIGUARA-MG;Lote 02;29337;30/03/2022;64041,8
Jardim das Acácias II;Quadra;015;Lote;002;Vendida;7,00;10,00;20,82;17,82;0,00;ESQUINA/COM. ;;206,27;279;AVENIDA JOÃO COSTA MOURA;Lote 03;Lote 01;RUA VINICIUS NEVES DA SILVA;29338;30/03/2022;57549,33
Jardim das Acácias II;Quadra;015;Lote;003;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;236,03;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 04;Lote 01 e Lote 02;29339;30/03/2022;37764,8
Jardim das Acácias II;Quadra;015;Lote;004;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;284,33;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 05;Lote 03;29340;30/03/2022;45492,16
Jardim das Acácias II;Quadra;015;Lote;005;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;260,22;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 06;Lote 04;29341;30/03/2022;41635,69
Jardim das Acácias II;Quadra;015;Lote;006;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;329,14;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 07;Lote 05;29342;30/03/2022;52662,84
Jardim das Acácias II;Quadra;015;Lote;007;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;236,03;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 08;Lote 06;29343;30/03/2022;37764,8
Jardim das Acácias II;Quadra;015;Lote;008;Bloqueada;8,00;8,00;20,00;20,00;0,00; Daniel;Daniel;160;345,6;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 09;Lote 07;29344;30/03/2022;55295,98
Jardim das Acácias II;Quadra;015;Lote;009;Bloqueada;8,00;8,00;20,00;20,00;0,00; Danilo;Danilo;160;345,6;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 10;Lote 08;29345;30/03/2022;55295,98
Jardim das Acácias II;Quadra;015;Lote;010;Bloqueada;8,00;8,00;20,00;20,00;0,00; Mariana;Mariana;160;345,6;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 11;Lote 09;29346;30/03/2022;55295,98
Jardim das Acácias II;Quadra;015;Lote;011;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 12;Lote 10;29347;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;012;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 13;Lote 11;29348;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;013;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 14;Lote 12;29349;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;014;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 15;Lote 13;29350;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;015;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 16;Lote 14;29351;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;016;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 17;Lote 15;29352;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;017;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 18;Lote 16;29353;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;018;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 19;Lote 17;29354;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;019;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 20;Lote 18;29355;30/03/2022;60327,27
Jardim das Acácias II;Quadra;015;Lote;020;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;316,3;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 21;Lote 19;29356;30/03/2022;50608,44
Jardim das Acácias II;Quadra;015;Lote;021;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;341,99;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 22;Lote 20;29357;30/03/2022;54718,61
Jardim das Acácias II;Quadra;015;Lote;022;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;313;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 23;Lote 21;29358;30/03/2022;50080
Jardim das Acácias II;Quadra;015;Lote;023;Vendida;9,00;9,00;20,00;20,00;0,00; ;;180;313;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 24;Lote 22;29359;30/03/2022;56340
Jardim das Acácias II;Quadra;015;Lote;024;Vendida;9,00;9,00;20,00;20,00;0,00; ;;180;313;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 25;Lote 23;29360;30/03/2022;56340
Jardim das Acácias II;Quadra;015;Lote;025;Vendida;9,24;12,24;17,00;20,00;0,00;ESQUINA ;;242,91;313;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;RUA DR. PAULO BATISTA DE OLIVEIRA;Lote 24;29361;30/03/2022;76030,83
Jardim das Acácias II;Quadra;017;Lote;001;Vendida;11,44;11,44;20,00;17,00;0,00;"ESQUINA - Frente sendo 11,44 com raio de 4,71m
 ";;286,83;300;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;RUA DR. PAULO BATISTA DE OLIVEIRA;Lote 02;29362;30/03/2022;86049
Jardim das Acácias II;Quadra;017;Lote;002;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 01;Lote 03;29363;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;003;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 02;Lote 04;29364;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;004;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 03;Lote 05;29365;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;005;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 04;Lote 06;29366;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;006;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 05;Lote 07;29367;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;007;Bloqueada;8,00;8,00;20,00;20,00;0,00; Pintor;Pintor;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 06;Lote 08;29368;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;008;Bloqueada;8,00;8,00;20,00;20,00;0,00; Pintor;Pintor;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 07;Lote 09;29369;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;009;Bloqueada;8,00;8,00;20,00;20,00;0,00; Pintor;Pintor;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 08;Lote 10;29370;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;010;Bloqueada;8,00;8,00;20,00;20,00;0,00; Pintor;Pintor;160;377,05;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 09;Lote 11;29371;30/03/2022;60327,27
Jardim das Acácias II;Quadra;017;Lote;011;Vendida;8,27;6,27;16,85;20,00;0,00;ESQUINA ;;182,03;265;RUA VINIIUS NEVES DA SILVA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 10;RUA JOÃO JOSÉ DA COSTA;29372;30/03/2022;48237,95
Jardim das Acácias II;Quadra;018;Lote;001;Vendida;14,45;14,32;20,00;16,73;0,00;ESQUINA ;;320,88;327,79;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 02;RUA JOAQUIM DE PAULO MARQUES;29373;30/03/2022;105180,36
Jardim das Acácias II;Quadra;018;Lote;003;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 04;Lote 02;29375;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;004;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 05;Lote 03;29376;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;005;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 06;Lote 04;29377;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;006;Disponível;8,00;8,00;20,00;20,00;0,00; ;;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 07;Lote 05;29378;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;007;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;313;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 08;Lote 06;29379;30/03/2022;50080
Jardim das Acácias II;Quadra;018;Lote;008;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;313;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 09;Lote 07;29380;30/03/2022;50080
Jardim das Acácias II;Quadra;018;Lote;009;Bloqueada;8,00;8,00;20,00;20,00;0,00; Lucas corretor;Lucas corretor;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 10;Lote 08;29381;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;010;Bloqueada;8,00;8,00;20,00;20,00;0,00; Lucas corretor;Lucas corretor;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 11;Lote 09;29382;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;011;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 12;Lote 10;29383;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;012;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 13;Lote 11;29384;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;013;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 14;Lote 12;29385;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;014;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 15;Lote 13;29386;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;015;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 16;Lote 14;29387;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;016;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 17;Lote 15;29388;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;017;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 18;Lote 16;29389;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;018;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 19;Lote 17;29390;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;019;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 20;Lote 18;29391;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;020;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 21;Lote 19;29392;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;021;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 22;Lote 20;29393;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;022;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 23;Lote 21;29394;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;023;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 24;Lote 22;29395;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;024;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 25;Lote 23;29396;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;025;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 26;Lote 24;29397;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;026;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 27;Lote 25;29398;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;027;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 28;Lote 26;29399;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;028;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 29;Lote 27;29400;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;029;Vendida;8,00;8,00;20,00;20,00;0,00; ;;160;359,09;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 30;Lote 28;29401;30/03/2022;57454,54
Jardim das Acácias II;Quadra;018;Lote;030;Bloqueada;8,00;8,00;20,00;20,00;0,00; Vandeir;Vandeir;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 31;Lote 29;29402;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;031;Bloqueada;8,00;8,00;20,00;20,00;0,00; Vandeir;Vandeir;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 32;Lote 30;29403;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;032;Bloqueada;8,00;8,00;20,00;20,00;0,00; Vandeir;Vandeir;160;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 33;Lote 31;29404;30/03/2022;60327,27
Jardim das Acácias II;Quadra;018;Lote;033;Bloqueada;4,43;8,00;20,00;20,00;0,00; Vandeir;Vandeir;160,24;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 34;Lote 32;29405;30/03/2022;60417,75
Jardim das Acácias II;Quadra;018;Lote;034;Disponível;8,13;12,11;21,10;20,20;0,00; ;;209,22;328,65;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 35;Lote 33;29406;30/03/2022;68760,15
Jardim das Acácias II;Quadra;018;Lote;035;Disponível;8,30;8,36;20,89;21,10;0,00; ;;167,39;377,05;RUA JOÃO JOSÉ DA COSTA;MUNICÍPIO DE TUPACIGUARA-MG;Lote 36;Lote 34;29407;30/03/2022;63113,63
